,vol1,close1,vol2,close2,vol3,close3,vol4,close4,vol5,close5,vol6,close6,vol7,close7,vol8,close8,vol9,close9,vol10,close10,moving_average5_1,moving_average5_2,moving_average5_3,moving_average5_4,moving_average5_5,moving_average5_6,moving_average5_7,moving_average5_8,moving_average5_9,moving_average5_10
524,4354300,91.17,7813800,54.08,11877100,123.5,7641800,184.0,4908700,1554.29,8064100,337.0,6132700,104.0,13074100,223.93,4268100,182.57,2794100,2202.13,90.376,54.017999999999994,125.0,179.7,1561.3899999999999,339.2,111.75,215.73000000000002,181.172,2134.862
525,8446900,91.43,9856600,56.29,17079100,122.0,7012400,179.5,6399300,1549.85,8514100,338.5,5715200,101.0,18610100,215.19,7675000,182.0,6441900,2224.83,89.872,54.13199999999999,123.4,178.3,1547.358,340.6,110.75,216.89600000000002,181.286,2124.6040000000003
526,5178400,91.17,6320000,58.75,11842200,121.5,7449200,174.5,4427700,1505.44,9285500,343.0,10590100,102.75,27498900,207.8,7535400,185.42,4687900,2072.64,89.52000000000001,54.426,123.0,177.75,1542.386,341.3,108.75,216.94,180.68800000000002,2144.952
527,3689600,88.16,7347000,57.2,18238300,113.0,5897400,166.75,7544300,1407.74,6064100,337.5,16839200,98.25,30915100,199.74,5866500,182.14,4098400,1969.22,89.72,54.965999999999994,123.25,177.85,1544.1620000000003,340.4,106.55,216.536,181.572,2150.8379999999997
528,9517400,81.88,10335000,56.05,28136300,115.0,5309000,164.5,8167100,1385.54,7231600,326.0,9075700,97.0,21914300,201.76,5114100,179.14,3739800,1992.76,89.92,55.524,121.55,176.3,1522.3139999999999,338.3,103.3,213.49,182.02799999999996,2130.9939999999997
529,7818300,84.15,7169200,52.77,17301300,112.0,6506100,159.5,7502200,1287.84,9450800,315.75,9819300,99.0,19412700,191.23,6923700,179.86,5210000,1883.45,88.76200000000001,56.474000000000004,119.0,173.85,1480.572,336.4,100.6,209.68400000000003,182.254,2092.316
530,12078800,79.87,6959700,56.54,25982300,109.75,4969200,158.0,9893800,1315.37,11146300,310.0,9466100,104.25,23841800,188.32,7330300,176.86,6076700,1917.93,87.35799999999999,56.212,116.7,168.95,1427.282,332.15,99.6,203.144,181.712,2028.58
531,10661300,78.62,9008300,52.94,16881800,115.5,3887600,160.5,10445700,1421.06,8352100,305.25,12015400,97.5,22376900,192.58,7157400,175.15,4847900,1967.54,85.046,56.262,114.25,164.65,1380.386,326.45,100.25,197.76999999999998,180.684,1967.2
532,6205200,81.63,13315500,53.75,17381100,121.0,10437200,165.0,6416100,1465.47,8266900,303.0,10112300,92.75,16205900,197.05,5640400,175.15,3308600,1996.12,82.536,55.1,113.05,161.85,1363.5099999999998,318.9,99.2,194.726,178.63,1946.1800000000003
533,6168700,86.91,5426800,55.31,12085000,114.0,5219700,160.5,4824300,1389.09,5066500,320.0,8825100,94.0,14691100,193.92,2880300,176.86,3962200,1811.98,81.22999999999999,54.40999999999999,114.65,161.5,1375.056,312.0,98.1,194.18800000000002,177.232,1951.56
534,5976200,82.64,8983100,57.61,12609100,107.25,6153500,155.0,8452000,1327.8,5599600,328.5,6464300,87.5,16988000,178.25,2413300,169.73,4224400,1723.7,82.23599999999999,54.262,114.45,160.7,1375.766,310.8,97.5,192.62,176.776,1915.404
535,11475700,81.63,7875800,56.46,15387800,105.0,8520900,155.0,7959400,1310.04,5237300,315.0,8668300,92.5,22174200,176.9,2576100,164.88,7252500,1707.72,81.934,55.23,113.5,159.8,1383.758,313.35,95.2,190.024,174.75,1883.4540000000002
536,9800100,80.88,8107800,54.66,25464100,103.75,8278800,154.25,10936700,1275.4,9909300,299.0,7729500,91.5,33806700,169.51,5890900,165.45,6475400,1683.34,82.286,55.214,112.55,159.2,1382.692,314.35,92.85,187.73999999999998,172.354,1841.4119999999998
537,7398500,73.59,5258100,52.94,20217300,106.5,9476000,163.0,8229300,1376.65,9128000,292.0,10592800,96.25,33463300,188.1,5116800,160.31,6906900,1761.53,82.738,55.55800000000001,110.2,157.95,1353.56,313.1,91.65,183.126,170.414,1784.5720000000001
538,7340000,78.36,4905300,51.38,15226600,108.5,6799800,153.0,5318500,1398.86,6179700,291.25,5776300,94.0,21736100,183.84,2510300,162.6,3716500,1827.12,81.13,55.396,107.3,157.55,1335.7959999999998,310.9,92.35,181.33599999999998,167.446,1737.654
539,6220900,80.38,4912200,54.41,12307400,115.0,5851000,161.0,6515900,1474.35,5022900,294.0,8695400,95.25,13909000,193.02,4095800,162.46,4468600,1990.24,79.42,54.61,106.2,156.05,1337.75,305.15,92.35,179.32,164.594,1740.682
540,5815100,85.91,2511600,54.74,14241600,112.0,6894000,165.25,4959300,1434.38,6453800,295.0,5385000,90.0,11787800,195.04,2510400,170.73,3017900,1933.9,78.96799999999999,53.970000000000006,107.75,157.25,1367.06,298.25,93.9,182.274,163.14000000000001,1793.9900000000002
541,9715200,83.64,6015000,55.23,20896300,116.75,7223800,163.25,6398700,1492.12,9315900,302.0,8053800,85.25,19330400,195.94,3616900,170.87,3397300,1925.49,79.824,53.626,109.15,159.3,1391.928,294.25,93.4,185.902,164.31,1839.2259999999999
542,4994000,84.4,4488200,55.56,14883500,111.5,4878800,161.75,6918500,1354.45,7065800,297.5,7052200,80.5,12349100,186.98,16893200,171.44,3900500,1888.5,80.376,53.739999999999995,111.75,161.1,1435.2720000000002,294.85,92.15,191.18800000000002,165.394,1887.6559999999997
543,7393200,77.87,4949600,56.87,15767900,107.75,6111300,157.5,9501500,1305.6,5632500,298.0,5757100,82.0,13713300,193.47,3709100,159.75,4224700,1996.96,82.53800000000001,54.263999999999996,112.75,160.85,1430.8319999999999,295.95,89.0,190.964,167.61999999999998,1913.05
544,8243500,78.62,3965700,53.26,11290300,108.25,6263600,152.0,4970800,1278.96,4902400,305.0,9239600,83.75,16538500,185.41,6439300,160.31,3029500,1963.33,82.44000000000001,55.362,112.6,161.75,1412.1799999999998,297.3,86.6,192.89000000000001,167.05,1947.018
545,11551500,73.34,6545200,54.08,13317100,112.0,5182100,157.0,7169300,1358.89,7859100,308.0,9914300,86.0,23006800,189.67,5995000,151.19,9281500,1890.18,82.08800000000001,55.132000000000005,111.25,159.95,1373.1019999999999,299.5,84.3,191.368,166.61999999999998,1941.636
546,10505900,77.87,5412600,51.79,13680900,112.0,4735800,155.5,15077100,1281.62,5358200,295.0,7183300,90.0,11491100,188.99,4864200,150.47,5907100,1851.5,79.574,55.0,111.25,158.3,1358.0040000000001,302.1,83.5,190.29399999999998,162.712,1932.8919999999998
547,9443400,76.11,3741500,51.87,15791600,114.5,11081800,153.75,7833900,1367.77,5066700,296.5,3347800,85.5,14957000,193.25,3506500,149.05,3731400,1980.15,78.42,54.312,110.3,156.75,1315.904,300.7,84.45,188.904,158.632,1918.0940000000003
548,7154900,80.63,5245900,51.3,10724700,118.0,14305300,154.5,5768600,1385.54,3682300,298.5,6219200,82.5,15088600,200.64,2924600,151.47,3281500,2023.03,76.76200000000001,53.57399999999999,110.9,155.15,1318.568,300.5,85.45,190.158,154.154,1936.4240000000002
549,8022600,83.9,4552000,53.51,10651800,115.75,6582900,158.0,3498300,1358.89,2992300,307.5,2992200,81.0,10090100,197.05,3170400,156.04,2661300,2000.33,77.314,52.46,112.95,154.55,1334.556,300.6,85.55,191.59199999999998,152.498,1941.6380000000001
550,8953000,79.12,4659800,51.79,7379900,119.0,5859400,162.5,3517900,1381.09,10123300,304.25,7751800,81.0,9178800,199.97,6297300,150.62,2707200,1986.03,78.37,52.510000000000005,114.45,155.75,1350.542,301.1,85.0,193.92,151.64399999999998,1949.0379999999998
551,6412200,80.88,4831900,51.05,18696400,121.75,5643700,159.0,5021200,1354.45,10235700,297.0,7256300,74.75,8507900,196.83,4912800,150.62,2764300,1924.65,79.526,52.052,115.85,156.85,1354.982,300.35,84.0,195.98000000000002,151.53,1968.208
552,10818100,78.36,8249100,49.82,12890900,127.0,8300600,165.0,6480900,1394.42,8725200,295.0,8721600,84.0,9403000,201.53,3253500,148.34,2814600,1982.67,80.128,51.903999999999996,117.8,157.55,1369.548,300.75,80.95,197.54800000000003,151.56,1982.8380000000002
553,4567500,82.64,6637400,47.85,12523800,128.0,8012200,173.0,5205200,1392.64,7038200,300.0,19236100,89.5,11614000,201.53,3293200,149.9,2886000,1992.76,80.578,51.49399999999999,120.3,159.8,1374.8780000000002,300.45,80.65,199.204,151.418,1983.3419999999999
554,3052400,83.39,8465500,48.92,8240800,130.0,4727500,176.5,5005600,1425.5,8766500,291.5,11511800,86.75,12539600,205.12,3304200,148.2,11179700,1757.33,80.97999999999999,50.803999999999995,122.3,163.5,1376.2980000000002,300.75,82.05,199.382,151.10399999999998,1977.288
555,4911300,86.15,4941200,49.41,7691800,128.0,3043900,170.0,4919600,1434.38,8893800,290.5,6113100,89.5,10341000,199.74,2304100,149.48,7485700,1633.73,80.878,49.886,125.15,167.2,1389.6200000000001,297.55,83.2,200.996,149.536,1928.688
556,4816200,86.15,12410300,50.72,9736500,131.0,7961600,172.5,5634500,1447.71,5073300,292.75,10701300,89.5,10905100,199.29,5652600,144.49,4976800,1663.51,82.28399999999999,49.41,126.95,168.7,1400.278,294.8,84.9,200.95,149.308,1858.2279999999998
557,3962200,85.66,7318100,51.3,12260000,130.0,4937300,178.0,4996000,1463.69,4806700,291.0,4795500,89.5,12547300,198.85,10531700,149.25,3374500,1677.12,83.338,49.344,128.8,171.4,1418.93,293.95,87.85,201.442,148.082,1806.0
558,5248700,87.16,4457300,53.75,14874000,128.0,2638900,176.0,3347200,1437.05,5483700,300.0,3416200,91.25,7582900,196.38,3456200,154.15,2796300,1678.83,84.798,49.64,129.4,174.0,1432.784,293.15,88.95,200.906,148.264,1744.89
559,6374500,86.4,3292600,54.9,5980000,130.75,5027000,176.0,5246800,1429.06,5209500,308.75,6955300,81.5,15531100,194.37,4413600,154.74,3152000,1686.48,85.702,50.82000000000001,129.4,174.6,1441.6660000000002,293.15,89.3,199.876,149.11399999999998,1682.104
560,4379200,89.67,4461600,54.9,8561600,124.5,5131800,170.0,4056000,1405.96,5492400,308.75,4689200,80.0,16049500,187.87,3397900,154.15,2492200,1615.01,86.304,52.016,129.55,174.5,1442.3780000000002,296.6,88.25,197.726,150.422,1667.934
561,3160500,83.39,4709000,55.15,13264200,120.5,8798500,164.5,4790800,1376.65,5794200,311.0,6450000,80.0,11313600,186.53,6358000,150.69,4469700,1580.12,87.00800000000001,53.114,128.85,174.5,1436.694,300.25,86.35,195.352,151.356,1664.19
562,5456400,83.14,5270400,52.28,9339800,122.75,5779900,164.0,4917000,1370.44,7369300,300.0,17332300,80.25,11180900,189.44,4433800,140.3,3966500,1550.34,86.456,54.0,126.75,172.9,1422.482,303.9,84.45,192.8,152.596,1647.5120000000002
563,4223600,82.9,5599200,52.61,8629600,118.0,1797500,162.5,2268800,1347.34,3086100,297.0,6963500,76.75,8499500,188.99,2683000,147.08,2812000,1606.5,85.952,54.196000000000005,125.3,170.1,1403.8319999999999,305.7,82.6,190.91799999999998,150.80599999999998,1622.156
564,6182500,80.88,9671600,52.61,19026700,115.0,4822300,156.0,7474900,1313.59,6448100,306.0,14740900,74.75,18685600,180.48,4366500,145.93,6170900,1612.45,85.1,53.967999999999996,123.3,167.4,1385.89,305.1,79.7,189.44,149.392,1607.69
565,3135000,77.62,7411900,52.28,9633800,113.75,4171100,160.75,5044000,1327.8,5606400,302.0,20042700,75.0,12491500,183.4,4414900,144.34,3779400,1637.98,83.99600000000001,53.510000000000005,120.15,163.4,1362.796,304.55,78.35,186.66199999999998,147.63000000000002,1592.884
566,5433500,77.36,9135100,51.46,16795500,111.0,6105700,159.75,4862600,1323.36,12853800,294.5,15326300,75.25,18178700,186.98,5268700,142.32,5281900,1659.25,81.586,52.98600000000001,118.0,161.55,1347.1640000000002,303.2,77.35,185.768,145.668,1597.4779999999998
567,3082000,75.86,5173300,50.64,12015100,115.0,7346600,167.5,6304600,1364.22,10095500,289.5,7024900,82.0,20331400,191.01,6164100,137.41,5009100,1710.31,80.38000000000001,52.248000000000005,116.1,160.6,1336.5059999999999,299.9,76.4,185.858,143.994,1613.304
568,6072400,78.36,3830300,49.33,16899900,112.75,7107400,167.0,3821500,1341.13,5213500,281.0,4396900,81.5,8381600,187.65,2186800,139.0,3225900,1717.12,78.924,51.92,114.55,161.3,1335.262,297.8,76.75,186.172,143.416,1645.298
569,7214800,76.37,3549100,49.9,42942900,114.5,9276600,181.0,5936200,1378.43,5139600,284.5,14235900,79.5,9368900,194.37,8345000,135.1,3902400,1748.6,78.016,51.263999999999996,113.5,162.2,1334.02,294.6,77.7,185.904,141.8,1667.422
570,4295700,80.12,4733500,49.33,16876300,110.0,9315900,177.25,4627000,1383.76,8072300,276.0,10859000,79.5,15861300,197.5,5210000,140.3,2570700,1758.81,77.114,50.721999999999994,113.4,167.2,1346.988,290.3,78.65,188.682,139.634,1694.652
571,7552200,80.12,6074100,49.25,17376200,104.75,4615100,179.0,5632800,1336.69,54598200,283.0,7864100,80.75,14002500,191.23,9043200,143.19,2750900,1701.8,77.614,50.132000000000005,112.65,170.5,1358.18,285.1,79.55,191.502,138.82600000000002,1718.818
572,4509200,75.86,5610600,50.31,23334800,99.5,3520200,177.0,6380800,1295.83,25338000,271.0,7516600,80.75,13396600,189.89,7327700,134.53,4029300,1683.08,78.16600000000001,49.69,111.4,174.35,1360.8460000000002,282.8,80.65,192.352,139.0,1727.328
573,5767200,74.1,5218700,48.84,10831900,99.0,3683200,181.5,3065300,1310.04,6351100,232.0,10436000,74.0,13194200,193.47,5317700,131.79,2268800,1684.78,78.16600000000001,49.624,108.3,176.25,1347.1680000000001,279.1,80.4,192.128,138.424,1721.882
574,4294500,73.85,15351600,48.02,27439200,101.0,7313500,183.0,5461200,1289.61,15410600,237.0,8028700,73.5,35888900,183.17,8249900,134.53,4025600,1689.04,77.31400000000001,49.525999999999996,105.55,179.15,1340.95,269.3,78.9,193.292,136.982,1715.414
575,7149400,74.35,16935700,46.71,26671800,95.25,8766200,178.75,7816200,1207.9,22640500,234.5,14862800,76.75,27806700,182.28,7354500,133.08,3851200,1642.24,76.81000000000002,49.15,102.85,179.55,1323.186,259.8,77.7,191.052,136.868,1703.5019999999997
576,6675700,70.58,15315600,45.23,28300400,94.0,9809100,173.0,6959600,1174.15,34617700,218.0,10302200,73.25,19814600,184.74,5987200,124.42,4132100,1610.75,75.65599999999999,48.626000000000005,99.9,179.85,1288.014,251.5,77.15,188.00799999999998,135.424,1680.188
577,20720900,71.34,23182100,43.43,39522000,94.5,14503900,178.25,18402600,1160.83,34643600,201.0,20299700,67.5,59152000,193.7,9174400,126.15,13005300,1655.85,73.74799999999999,47.822,97.75,178.65,1255.5059999999999,238.5,75.65,186.70999999999998,131.67000000000002,1661.9779999999998
578,6573400,70.83,10127900,41.46,15632900,91.75,3549300,171.0,7878800,1094.22,15144200,173.75,3877700,68.0,19818500,182.72,4633900,126.15,6183500,1593.74,72.84400000000001,46.446000000000005,96.75,178.9,1228.5059999999999,224.5,73.0,187.47199999999998,129.99399999999997,1656.532
579,6901400,67.06,17057100,41.54,20568600,93.0,8287400,164.75,12363800,1061.36,16556600,183.75,7811900,74.0,36808200,175.11,4487900,121.39,6866700,1530.77,72.19,44.970000000000006,95.3,176.8,1185.342,212.85,71.8,185.32200000000003,128.866,1638.3239999999998
580,5099400,65.81,12938800,39.9,21811000,96.25,5924500,169.0,10646400,1081.78,12555400,183.75,8429900,75.0,24071600,179.97,2901500,117.49,8739300,1611.6,70.83200000000001,43.674,93.7,173.15,1139.692,202.2,71.9,183.71,126.23799999999999,1606.67
581,6445300,69.58,8306100,38.02,23585600,100.5,5276800,175.25,12159800,1120.86,11317000,180.0,8860800,67.25,19053400,184.49,3660600,120.38,4067700,1694.14,69.124,42.312,93.9,171.2,1114.4679999999998,192.05,71.55,183.248,123.12,1600.5420000000001
582,7334400,75.1,4464600,37.53,20734600,90.5,2186200,176.5,9502600,1145.73,8703200,185.25,8975000,68.5,10904600,187.65,1942700,125.43,5239200,1740.09,68.924,40.870000000000005,95.2,171.65,1103.81,184.45,70.35,183.198,122.31199999999998,1617.2200000000003
583,5675100,74.35,10831200,38.6,22680900,86.5,5928200,172.5,8757600,1065.8,18287300,187.0,12788300,70.0,22645300,186.07,3959700,123.84,4925700,1640.53,69.676,39.690000000000005,94.4,171.3,1100.7899999999997,181.3,70.55,181.988,122.168,1634.0680000000002
584,4251200,70.07,12004300,38.51,22561100,87.0,7591800,174.0,7142700,1096.88,11912300,193.25,10726800,72.0,15280200,180.64,6262900,117.78,4524200,1701.8,70.38,39.118,93.35,171.6,1095.106,183.95,70.95,182.658,121.70599999999999,1643.4260000000002
585,4349500,72.34,16297900,37.86,19610000,93.0,11786500,168.0,8946400,1156.39,14098000,192.0,12433400,75.5,17499400,185.84,6813800,127.46,5153400,1812.42,70.982,38.512,92.15,173.45,1102.21,185.85,70.55,183.764,120.984,1677.632
586,2195500,75.35,6881900,40.97,22039900,93.5,9376300,157.25,7141600,1162.61,10211700,196.5,16539300,74.5,17759600,182.68,4730100,124.57,4059700,1803.91,72.28800000000001,38.104,91.5,173.25,1117.132,187.5,70.65,184.93800000000002,122.978,1717.7959999999998
587,4320900,76.37,4956600,42.2,15797800,91.25,9559300,159.5,7528800,1109.32,12941900,203.25,15222700,68.25,12183400,184.04,3313800,121.25,3680100,1750.3,73.44200000000001,38.694,90.1,169.65,1125.482,190.8,72.1,184.57600000000002,123.81599999999999,1739.75
588,3930400,74.1,6291200,41.71,29622600,96.0,7220400,157.0,5109300,1137.74,9651800,204.75,13804800,65.25,11700700,179.06,2980800,123.12,2314000,1723.07,73.696,39.628,90.25,166.25,1118.2,194.4,72.05,183.85399999999998,122.97999999999999,1741.792
589,5482500,74.61,7994500,41.63,16953100,92.5,5525200,155.0,6787000,1101.32,10173800,206.5,9599000,66.5,15027900,174.99,3408500,121.53,3868600,1656.7,73.646,40.25000000000001,92.15,163.15,1132.588,197.95,71.1,182.452,122.83600000000001,1758.3
590,2953300,75.35,6403400,39.66,19565700,95.0,10030300,160.5,7963400,1123.53,20403100,205.0,7615500,72.5,21234600,174.54,5168600,122.98,3103700,1702.65,74.554,40.874,93.25,159.35,1133.4759999999999,200.6,70.0,181.32199999999997,123.58599999999998,1749.28
591,2955500,75.86,7518900,39.25,30879100,96.0,10477100,163.0,8255400,1158.17,14763100,206.5,10307600,70.0,13440400,175.67,8440900,119.51,3740200,1701.8,75.15599999999999,41.233999999999995,93.65,157.85,1126.904,203.2,69.4,179.06199999999998,122.69000000000001,1727.3259999999998
592,6514700,75.86,7788700,39.5,32344500,107.0,9408400,168.0,8416800,1259.42,14229600,189.0,43314800,75.0,21843000,187.2,6082400,117.78,3351100,1759.66,75.258,40.89,94.15,159.0,1126.016,205.2,68.5,177.66,121.678,1706.9039999999998
593,2785100,78.87,6996400,39.58,25810100,101.75,3824800,169.0,5539500,1212.34,7874000,185.5,9561900,76.0,17208400,179.97,5818900,120.38,12314000,1991.11,75.15599999999999,40.35,97.3,160.7,1156.036,202.35,69.85,178.292,120.984,1708.7760000000003
594,3727700,78.62,11460700,41.3,40704600,108.75,6997200,175.75,7718800,1345.57,10299100,200.0,21487000,76.0,19884500,186.3,4373600,118.36,7408600,2008.12,76.11,39.924,98.45,163.1,1170.9560000000001,198.5,72.0,178.474,120.43599999999999,1762.384
595,7651700,81.88,6238000,41.95,20000900,105.25,7775900,174.5,9433500,1310.04,14511300,202.0,18960000,75.0,17517800,184.71,5936100,128.89,4107300,1944.31,76.912,39.858000000000004,101.7,167.25,1219.806,197.2,73.9,180.73600000000002,119.80199999999999,1832.6680000000001
596,4084100,80.88,10155300,44.82,24153600,110.75,6514300,177.75,7202800,1375.77,17203900,208.25,15218700,71.25,17989800,185.84,3982500,130.34,5205800,2042.16,78.218,40.315999999999995,103.75,170.05,1257.108,196.6,74.4,182.77000000000004,120.98400000000001,1881.0
597,3534200,82.14,9811600,44.25,16329600,112.75,6652600,182.0,5603000,1367.77,11038800,207.0,15713400,69.0,16468500,180.64,4064700,132.65,3332300,2021.74,79.22200000000001,41.42999999999999,106.7,173.0,1300.628,196.95,74.65,184.80400000000003,123.15,1949.0719999999997
598,3063700,82.39,11072700,44.41,13234800,113.0,6046800,190.0,4465400,1389.09,8544900,197.0,11458800,70.0,13704100,180.87,2850500,133.08,3472800,2003.02,80.478,42.38,107.85,175.8,1322.298,200.55,73.45,183.49200000000002,126.124,2001.4879999999998
599,6095900,84.4,13260100,43.1,46132400,108.25,9384500,184.0,6662000,1389.98,6163300,193.75,16110100,72.0,12002200,182.91,7542300,133.95,2968300,1978.34,81.18199999999999,43.346,110.1,180.0,1357.648,202.85,72.25,183.672,128.66400000000002,2003.8700000000001
600,4611500,85.66,6717000,45.56,28545800,107.0,5370200,179.5,8152000,1296.72,14569700,192.25,14431500,73.25,11994100,180.87,3314700,132.51,3701600,1951.96,82.338,43.706,110.0,181.65,1366.53,201.6,71.45,182.994,131.782,1997.914
601,3085100,80.88,2926600,44.9,12721100,111.0,5269400,185.5,5970300,1367.77,6946600,186.0,19901600,76.5,12807000,187.2,3650300,125.0,7303900,2010.68,83.09399999999998,44.428,110.35,182.65,1363.8660000000002,199.65,71.1,182.226,132.506,1999.4440000000002
602,1392500,84.9,5879200,45.23,11194600,108.5,4552600,180.0,5454700,1356.23,7065900,176.0,12048100,71.75,12563500,184.94,4077100,130.05,2487400,2012.38,83.09400000000001,44.444,110.4,184.2,1362.266,195.2,72.15,182.498,131.43800000000002,1993.148
603,3023200,84.15,6321000,45.89,14622000,114.25,3830000,185.5,3945700,1357.11,9359600,180.0,9685200,73.0,11317400,185.62,5930500,124.28,2414700,2022.59,83.646,44.64,109.55,183.8,1359.9579999999999,189.0,72.7,183.358,130.91799999999998,1991.2760000000003
604,8099900,82.9,8364600,46.38,12711900,109.5,4840100,180.25,4279100,1299.38,9064700,179.75,9518000,73.5,14418400,183.58,3573300,126.15,2569400,1957.07,83.998,44.936,109.8,182.9,1353.562,185.6,73.3,184.30800000000002,129.158,1995.19
605,3704300,78.11,5672800,48.76,11570100,108.0,2115200,181.5,4608000,1302.94,8277300,181.5,3360000,73.5,19184600,178.38,9405700,125.29,1608100,1990.25,83.69800000000001,45.592,110.05,182.15,1335.442,182.8,73.6,184.442,127.598,1990.9360000000001
606,3621600,79.63,4986500,46.87,16803000,111.0,6932600,190.5,7144100,1335.8,8508300,175.25,6394600,79.25,22440400,179.29,26282600,131.5,2650100,2029.4,82.18800000000002,46.23199999999999,110.25,182.55,1336.6860000000001,180.65,73.65,183.94400000000002,126.154,1998.5940000000003
607,3415400,79.87,9326600,47.44,11165900,108.75,5170300,193.0,3613700,1314.48,5907900,179.0,4400800,80.0,11765800,178.16,7733600,144.92,5245100,1922.18,81.938,46.626,110.25,183.55,1330.292,178.5,74.2,182.362,127.454,2002.3380000000002
608,6176200,78.36,7078300,48.51,25281800,116.5,9354600,197.25,5432600,1378.43,11632500,186.25,8561100,82.0,23094300,184.04,4232500,147.37,4603300,1948.56,80.932,47.068,110.3,186.15,1321.9419999999998,179.1,75.85,181.006,130.428,1984.298
609,6501600,81.14,10894700,46.87,18626600,117.5,13181100,188.0,6562000,1389.98,13766000,179.0,9940400,80.5,19129600,184.94,8143400,146.65,5077000,1923.88,79.774,47.592,110.75,188.5,1326.2060000000001,180.35,77.65,180.69,135.046,1969.4919999999997
610,7810000,83.9,13521800,50.31,13822700,115.0,4320600,187.75,5425200,1376.65,6286200,188.0,9812100,77.5,21651900,188.56,3120700,150.98,3359100,1935.8,79.422,47.69,112.35,190.05,1344.3259999999998,180.2,79.05,180.962,139.14600000000002,1962.854
611,5510200,83.64,4624800,47.77,16600300,113.0,5320600,186.25,7665400,1372.21,5951900,184.0,12602600,75.75,16814900,185.17,6952000,150.11,5492300,1989.4,80.58,48.0,113.75,191.3,1359.068,181.5,79.85,182.998,144.284,1951.964
612,6345700,83.9,27155900,46.3,8551600,112.0,5501200,175.75,6147700,1337.57,6877800,183.0,5106800,75.75,8191700,181.78,6044000,149.1,10529500,2097.47,81.38199999999999,48.18,114.15,190.45,1366.35,183.25,79.15,184.174,148.006,1943.964
613,4225400,84.64,19055300,45.8,8989800,111.5,5042600,181.0,5062400,1341.13,7449200,185.75,7967900,76.5,9954600,184.04,3889300,146.94,4074700,2071.94,82.18800000000002,47.952,114.8,187.0,1370.9679999999998,184.05,78.3,184.89799999999997,148.842,1979.0219999999997
614,6345400,84.9,11511900,43.43,27835700,108.0,8162800,183.25,5110600,1356.23,10423200,179.75,6927000,74.0,15246100,184.49,4466100,141.6,5998800,2122.99,83.444,47.410000000000004,113.8,183.75,1363.508,183.95,77.2,184.89799999999997,148.756,2003.6979999999999
615,2331900,86.4,139600900,41.63,12750000,106.5,6080100,179.5,3788900,1322.48,13141900,174.75,7670900,77.5,18026600,179.29,6257600,146.07,4626400,2135.76,84.196,46.722,111.9,182.8,1356.7580000000003,184.1,75.9,184.808,147.74600000000004,2043.52
616,4010500,83.39,68094600,42.69,13171200,109.75,5146500,186.0,6070400,1331.36,9302400,173.5,9631800,80.0,12858400,179.97,3947800,141.89,4357500,2127.25,84.696,44.986000000000004,110.2,181.15,1345.9239999999998,181.45,75.9,182.954,146.76399999999998,2083.5119999999997
617,7190400,86.91,48590800,38.32,14854800,112.0,3144400,187.5,7381300,1349.12,10346400,163.0,4443000,76.75,13921900,181.32,4283800,141.45,3705100,2142.57,84.646,43.97,109.55,181.1,1337.754,179.35,76.75,181.914,145.12,2111.082
618,4240600,91.17,33420500,38.96,12802900,112.0,4800400,187.75,4499200,1339.35,8143700,161.0,8067600,76.0,12132800,180.87,3465800,145.35,2680400,2161.29,85.248,42.373999999999995,109.55,183.45,1340.0639999999999,175.35,76.95,181.82199999999997,143.59,2120.102
619,3645500,91.43,22046300,42.44,13949400,110.75,5696400,181.25,4775900,1336.69,12268900,167.25,9215600,78.5,11004100,181.32,3540600,143.19,3236400,2131.5,86.554,41.006,109.65,184.8,1339.7079999999999,170.4,76.85,181.188,143.272,2137.972
620,11884500,91.68,7850700,40.51,11262000,109.75,6819000,180.0,5007000,1336.69,7201200,169.5,8834100,83.25,19546700,181.1,6578700,146.07,3899800,2110.23,87.86000000000001,40.808,110.2,184.4,1335.8,167.9,77.75,180.554,143.59,2139.674
621,5197100,88.16,15382100,41.66,17527500,115.75,7648400,187.0,7910400,1376.65,14372700,173.25,16204100,83.0,18454800,182.45,4767700,142.46,4495000,2146.82,88.91600000000001,40.583999999999996,110.85,184.5,1338.6419999999998,166.85,78.9,180.916,143.58999999999997,2134.568
622,4508100,93.95,12159200,43.46,13806500,118.25,7042500,191.0,7189500,1397.97,8446600,175.0,11015800,85.0,22921800,177.25,5419000,147.37,4661000,2107.68,89.87,40.378,112.05,184.7,1347.7,166.8,79.5,181.41199999999998,143.704,2138.482
623,5742700,95.2,10042400,43.46,10604500,115.75,4253700,190.75,5749500,1397.08,9103900,172.0,8374600,89.0,20053700,175.9,4233500,150.69,4073500,2064.28,91.278,41.406,113.3,185.4,1357.47,169.2,81.15,180.598,144.88799999999998,2131.504
624,6328000,90.43,13814300,41.92,13534300,113.25,4485500,190.75,9055100,1421.06,14925800,175.0,17247400,95.75,17510000,175.9,4052200,147.23,3381700,2064.28,92.08399999999999,42.306,114.05,186.0,1369.016,171.4,83.75,179.60399999999998,145.956,2112.102
625,8824000,89.92,19442600,39.99,12413700,113.5,5429500,189.0,6130700,1422.84,9424700,171.25,16703300,95.5,29662500,181.32,12673400,147.23,2572900,2101.72,91.884,42.202,114.55,187.9,1385.89,172.95,87.2,178.51999999999998,146.76399999999998,2098.6580000000004
