,vol1,close_1,vol2,close_2,vol3,close_3,vol4,close_4,vol5,close_5,vol6,close_6,vol7,close_7,vol8,close_8,vol9,close_9,vol10,close_10,avg5_1,avg5_2,avg5_3,avg5_4,avg5_5,avg5_6,avg5_7,avg5_8,avg5_9,avg5_10,avg10_1,avg10_2,avg10_3,avg10_4,avg10_5,avg10_6,avg10_7,avg10_8,avg10_9,avg10_10,avg15_1,avg15_2,avg15_3,avg15_4,avg15_5,avg15_6,avg15_7,avg15_8,avg15_9,avg15_10,avg25_1,avg25_2,avg25_3,avg25_4,avg25_5,avg25_6,avg25_7,avg25_8,avg25_9,avg25_10,avg50_1,avg50_2,avg50_3,avg50_4,avg50_5,avg50_6,avg50_7,avg50_8,avg50_9,avg50_10,max5_1,max5_2,max5_3,max5_4,max5_5,max5_6,max5_7,max5_8,max5_9,max5_10,max10_1,max10_2,max10_3,max10_4,max10_5,max10_6,max10_7,max10_8,max10_9,max10_10,max15_1,max15_2,max15_3,max15_4,max15_5,max15_6,max15_7,max15_8,max15_9,max15_10,max25_1,max25_2,max25_3,max25_4,max25_5,max25_6,max25_7,max25_8,max25_9,max25_10,max50_1,max50_2,max50_3,max50_4,max50_5,max50_6,max50_7,max50_8,max50_9,max50_10,min50_1,min50_2,min50_3,min50_4,min50_5,min50_6,min50_7,min50_8,min50_9,min50_10,min5_1,min5_2,min5_3,min5_4,min5_5,min5_6,min5_7,min5_8,min5_9,min5_10,min10_1,min10_2,min10_3,min10_4,min10_5,min10_6,min10_7,min10_8,min10_9,min10_10,min15_1,min15_2,min15_3,min15_4,min15_5,min15_6,min15_7,min15_8,min15_9,min15_10,min25_1,min25_2,min25_3,min25_4,min25_5,min25_6,min25_7,min25_8,min25_9,min25_10
420,2096600,95.71,30290400,87.19,18533900,154.0,12942700,220.25,6210900,1601.36,11077100,340.0,23461000,108.75,69472000,222.81,15604200,151.8,5386000,2812.57,96.754,95.64399999999999,158.75,217.7,1600.116,340.8,178.604,212.014,178.604,2670.636,96.32799999999999,98.84899999999999,162.45,218.925,1581.021,334.8,122.975,210.4,184.673,2668.6179999999995,97.24066666666668,101.21133333333334,163.61666666666667,221.03333333333333,1559.2013333333334,330.95,125.63333333333334,210.56466666666668,187.46066666666667,2647.6533333333336,95.9012,104.5168,162.86,228.53,1540.9999999999998,324.94,133.03,214.3064,188.8712,2632.4956,97.027,108.4862,159.48,235.215,1489.8239999999994,321.315,138.065,214.2174,188.1428,2632.0242,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57,95.71,87.19,154.0,220.25,1601.36,340.0,108.75,222.81,151.8,2812.57
421,10774300,93.69,47504900,88.33,16803000,152.5,10977000,214.25,10233500,1591.59,12034300,343.0,26704000,111.0,53073200,221.91,10053200,159.77,8222700,2840.31,96.004,92.82600000000001,156.95,217.95,1593.5439999999999,340.4,170.21600000000004,213.85,170.21600000000004,2707.802,96.48,97.11200000000001,161.2,219.35,1587.2379999999998,336.05,121.375,211.923,180.994,2686.192,96.83933333333334,99.802,162.95,220.4,1565.596,332.05,123.86666666666666,211.26666666666665,184.57066666666665,2662.3959999999997,96.2328,103.8088,162.66,227.74,1545.192,326.3,131.64,214.35120000000006,187.784,2639.2560000000008,96.6102,107.7652,159.41,234.8,1491.707,321.815,137.415,214.2488,187.2618,2633.6721999999995,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31,93.69,88.33,152.5,214.25,1591.59,343.0,111.0,221.91,159.77,2840.31
422,7174500,89.67,31350600,84.97,16598000,152.75,17585000,217.0,7993900,1560.5,12805800,342.75,21878000,116.0,16683100,220.79,11744400,160.47,3792100,2840.31,95.048,91.284,155.3,217.9,1593.366,340.3,164.40599999999998,216.134,164.40599999999998,2756.906,96.38,95.82500000000002,159.55,218.775,1592.389,337.65,119.975,213.334,177.855,2704.0170000000003,96.32,98.414,162.05,219.38333333333333,1569.563333333333,333.5,122.66666666666669,211.864,182.30599999999998,2678.0353333333333,96.454,103.0284,162.4,226.91,1549.4551999999994,327.48,130.29,214.3064,187.0016,2648.6732,96.2232,107.126,159.3,234.39,1493.6075999999996,322.045,136.735,214.3338,186.5214,2635.824600000001,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31,89.67,84.97,152.75,217.0,1560.5,342.75,116.0,220.79,160.47,2840.31
423,9839600,89.92,43652900,81.94,13613900,155.0,16273800,225.0,7682700,1574.71,11555000,334.75,34473900,118.0,19202200,222.58,14762900,158.24,5832000,2846.2,93.992,88.596,154.25,218.5,1592.3,340.25,160.142,218.41800000000003,160.142,2805.336,95.77599999999998,94.341,157.875,218.25,1592.477,339.025,119.2,214.63300000000004,174.692,2717.8060000000005,95.71666666666668,97.108,161.25,219.01666666666668,1572.938,334.71666666666664,121.56666666666666,212.67,180.10399999999996,2693.5619999999994,96.5244,102.094,162.11,225.87,1552.0839999999996,328.81,128.93,214.21680000000003,186.3172,2657.3504000000007,95.7762,106.5376,159.235,234.035,1495.1884,322.1,136.095,214.3964,185.8256,2638.4478,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2,89.92,81.94,155.0,225.0,1574.71,334.75,118.0,222.58,158.24,2846.2
424,6465600,92.44,34179600,80.31,12066800,157.5,6686600,222.0,4819000,1554.29,9166000,340.0,32820400,116.5,39951100,219.9,6256500,164.45,3718900,2842.0,93.038,86.006,153.7,219.1,1590.168,339.8,157.026,220.88,157.026,2828.038,95.072,92.341,157.125,218.6,1591.322,339.75,118.2,215.887,171.54000000000005,2733.361,95.31466666666668,95.63266666666668,160.53333333333333,219.08333333333331,1576.727333333333,335.56666666666666,120.8,213.29666666666665,177.878,2710.2106666666664,96.5644,101.03840000000002,161.79,224.83,1554.2155999999998,329.82,127.8,214.118,185.3376,2664.7496,95.34900000000002,105.8362,159.18,233.785,1496.8580000000004,321.995,135.57,214.468,185.1952,2641.6598,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0,92.44,80.31,157.5,222.0,1554.29,340.0,116.5,219.9,164.45,2842.0
425,11506600,91.93,18781300,78.91,12666300,159.0,7558600,225.5,5795800,1568.5,14479000,347.25,22172400,110.5,35849000,226.61,9206200,164.81,3723900,2856.29,92.286,84.54799999999999,154.35,219.7,1576.49,340.1,158.946,221.59799999999998,158.946,2836.278,94.51999999999998,90.096,156.55,218.7,1588.303,340.45,117.625,216.806,168.775,2753.457000000001,94.98066666666668,94.082,159.75,219.1833333333333,1579.5106666666666,336.56666666666666,120.0,214.13266666666667,176.0973333333333,2724.5046666666667,96.5448,99.89159999999998,161.62,223.67,1555.3524,330.86,126.52,213.92120000000003,184.0536,2674.2344,94.9824,105.1022,159.21,233.365,1498.4568,321.995,135.08,214.5666,184.511,2644.7036,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29,91.93,78.91,159.0,225.5,1568.5,347.25,110.5,226.61,164.81,2856.29
426,11454600,91.68,41008200,80.55,13459400,157.0,21070000,228.75,5969700,1554.29,18001800,350.0,9842100,112.0,37449000,222.13,9637000,165.39,6151500,2882.36,91.53,82.89200000000002,155.35,220.75,1569.918,341.55,161.548,222.358,161.548,2845.022,93.767,87.85899999999998,156.15,219.35,1581.7310000000002,340.975,116.4,218.10400000000004,165.882,2776.4120000000003,94.83,92.37200000000001,159.25,219.81666666666663,1581.464666666667,337.8833333333333,119.05,215.40133333333333,174.512,2739.1353333333336,96.5548,98.61,161.48,222.82,1557.0576,332.15,125.02,214.1452,182.67640000000003,2684.9968,94.646,104.3336,159.355,233.125,1500.9260000000004,322.44,134.49,214.8174,183.9276,2648.3696,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36,91.68,80.55,157.0,228.75,1554.29,350.0,112.0,222.13,165.39,2882.36
427,8326000,92.19,61793100,81.86,13273800,156.0,11243000,230.0,9153100,1566.72,17034000,344.5,9396600,111.75,34673400,223.93,13948000,168.91,3606500,2888.24,91.12799999999999,81.336,156.25,223.65,1562.4579999999999,342.95,162.672,222.40200000000002,162.672,2853.4320000000002,93.088,86.31,155.775,220.775,1577.9119999999998,341.625,115.25,219.26800000000003,163.539,2805.169000000001,94.62933333333336,90.99533333333332,158.45,220.4,1582.412,339.4166666666667,118.18333333333334,216.35666666666668,172.79399999999995,2753.822,96.384,97.3056,161.35,222.4,1558.9052,333.35,123.89,214.324,181.4204,2697.6768,94.31440000000002,103.5846,159.405,232.98,1502.6136,322.995,133.91,214.9874,183.4356,2653.0952,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24,92.19,81.86,156.0,230.0,1566.72,344.5,111.75,223.93,168.91,2888.24
428,12836500,94.19,34449600,78.83,9631500,158.5,10900900,233.25,9082400,1598.69,38260000,335.0,32319000,113.0,19559100,223.25,11293100,171.48,4551900,2942.9,91.632,80.714,156.9,226.25,1563.7020000000002,343.3,164.36,223.03000000000003,164.36,2863.018,92.812,84.655,155.575,222.375,1578.001,341.775,113.8,220.72400000000002,162.251,2834.177,94.39466666666668,89.79866666666666,157.55,220.91666666666663,1582.8853333333334,340.45,117.38333333333334,217.43200000000004,171.248,2766.2100000000005,96.1128,96.06000000000002,161.05,222.48,1560.4684000000002,334.15,122.62,214.5928,180.1976,2709.112,94.0282,102.9864,159.435,232.7,1505.0826000000004,323.645,133.265,215.1576,182.9554,2658.1402000000007,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9,94.19,78.83,158.5,233.25,1598.69,335.0,113.0,223.25,171.48,2942.9
429,5357900,96.71,20947500,75.39,9163100,156.0,7008000,233.0,11012200,1588.04,15238700,325.5,12477100,109.25,20811100,225.05,9639900,172.42,4674900,2976.53,92.486,80.092,157.6,227.9,1568.4979999999998,343.35,167.00799999999995,223.16400000000002,167.00799999999995,2882.358,92.762,83.04899999999999,155.65,223.5,1579.3329999999999,341.575,113.15,222.022,162.017,2855.198000000001,94.21,88.258,157.28333333333333,221.7,1583.7140000000004,340.95,116.38333333333334,218.31266666666667,170.02933333333334,2783.026666666666,95.6704,94.8016,160.89,222.56,1563.5235999999998,334.7,121.68,214.9508,178.99799999999996,2723.4063999999994,93.78199999999998,102.3144,159.605,232.505,1508.795,324.145,132.52,215.32320000000004,182.62260000000003,2665.3546,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53,96.71,75.39,156.0,233.0,1588.04,325.5,109.25,225.05,172.42,2976.53
430,3304600,94.19,15574800,74.16,9668000,154.25,3393200,233.5,3594600,1573.83,10875900,339.0,9895600,102.0,19709300,221.24,6916400,167.26,3287700,2926.92,93.34,79.10799999999998,157.3,230.1,1575.2479999999998,340.45,168.602,224.194,168.602,2909.264,92.81300000000002,81.828,155.825,224.9,1575.869,340.275,112.675,222.896,163.77400000000003,2872.771,94.12666666666668,86.43333333333334,156.8,222.5,1583.9513333333334,340.45,115.51666666666668,219.2686666666667,168.71733333333333,2805.392666666666,95.4696,93.458,160.5,222.58,1565.8684,334.68,120.45,215.4972,177.986,2737.7004,93.6264,101.6572,159.655,232.305,1512.9694,324.275,131.605,215.5248,182.3696,2671.5432,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92,94.19,74.16,154.25,233.5,1573.83,339.0,102.0,221.24,167.26,2926.92
431,7683200,93.95,26692300,76.04,17906000,150.75,21330800,232.0,7916700,1538.3,17771200,337.0,10161400,103.5,56641000,216.98,5193100,158.72,5245100,2892.45,93.792,78.15799999999999,156.35,231.7,1576.3139999999999,338.8,169.09199999999996,223.12,169.09199999999996,2923.390000000001,92.66100000000002,80.525,155.85,226.225,1573.1160000000002,340.175,112.0,222.73900000000003,165.32,2884.206,93.77533333333336,84.62533333333333,156.21666666666667,223.46666666666667,1579.9253333333334,340.25,114.13333333333334,219.77599999999998,166.95199999999997,2825.404666666667,95.16799999999999,92.0912,160.11,222.73,1568.604,335.3,119.12,215.8556,176.87040000000005,2751.12,93.47559999999996,100.941,159.65,231.975,1516.0069999999996,324.855,130.67,215.6144,181.96660000000003,2676.5209999999997,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45,93.95,76.04,150.75,232.0,1538.3,337.0,103.5,216.98,158.72,2892.45
432,8051700,91.43,43452400,75.06,19941200,150.5,13530700,228.5,9202000,1491.23,13206600,327.0,23969400,103.0,32932400,216.76,15175600,156.96,6217200,2909.26,94.24600000000001,77.256,155.1,232.35,1573.116,336.2,167.75799999999995,222.09,167.75799999999995,2925.408000000001,92.687,79.29599999999998,155.675,228.0,1567.7869999999998,339.575,111.25,222.24599999999998,165.215,2889.42,93.47400000000002,83.292,155.55,224.63333333333333,1576.313333333333,339.81666666666666,112.8,220.20866666666672,164.9453333333333,2845.2486666666664,94.8668,90.7668,159.5,222.83,1568.8528000000006,335.93,118.1,216.0168,175.4696,2762.5892,93.39539999999997,100.2444,159.44,231.565,1517.6412,325.425,129.78,215.6814,181.271,2680.304800000001,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26,91.43,75.06,150.5,228.5,1491.23,327.0,103.0,216.76,156.96,2909.26
433,14413400,91.68,47014500,74.9,13722400,152.0,14483300,229.0,6662700,1506.33,14564300,321.0,17800700,109.25,29540000,220.34,4271500,157.9,3682200,2905.06,94.094,75.896,154.0,232.05,1558.0179999999998,332.7,165.368,220.65599999999998,165.368,2929.612,92.863,78.30499999999998,155.45,229.15,1560.86,338.0,109.95,221.843,164.864,2896.315,93.23933333333336,81.73533333333333,155.05,225.6,1571.34,338.75,111.25,220.7013333333333,163.29,2865.988666666666,94.57519999999998,89.58679999999998,158.93,223.07,1568.1068000000002,336.03,116.92,216.3392,174.00799999999995,2774.6631999999995,93.3,99.4134,159.255,231.095,1518.7248000000004,325.87,128.94,215.8874,180.40419999999997,2685.3498000000004,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06,91.68,74.9,152.0,229.0,1506.33,321.0,109.25,220.34,157.9,2905.06
434,19496600,93.19,30235100,69.49,15901700,152.0,8049800,225.0,5774000,1496.56,12635800,312.5,18248200,113.5,24589900,227.06,3884700,154.15,3847400,2958.87,93.59200000000001,75.11000000000001,152.7,231.2,1539.5459999999996,329.9,162.65200000000002,220.074,162.65200000000002,2922.044000000001,93.03900000000002,77.60099999999998,155.15,229.55,1554.0220000000002,336.625,109.075,221.61900000000003,164.83,2902.2009999999996,93.03866666666669,80.40266666666666,154.66666666666666,226.06666666666663,1566.0706666666665,337.68333333333334,110.56666666666666,221.37266666666667,162.22866666666667,2877.48,94.4044,88.42000000000002,158.38,223.27,1567.6452000000004,335.99,116.11,216.6256,172.6588,2787.0068,93.2648,98.55320000000002,159.095,230.66,1521.1052,326.09,128.205,216.16500000000005,179.58659999999998,2690.3108,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87,93.19,69.49,152.0,225.0,1496.56,312.5,113.5,227.06,154.15,2958.87
435,10557800,90.43,35655400,70.14,11001500,152.5,8133800,229.0,6046500,1548.07,10348600,318.0,61985700,118.5,27504100,224.37,7359100,153.92,2330200,2952.99,92.88799999999999,73.92999999999998,151.9,229.6,1521.25,327.3,158.998,220.47600000000003,158.998,2918.512,93.11399999999999,76.51899999999998,154.6,229.85,1548.2489999999998,333.875,108.775,222.335,163.8,2913.888,92.83800000000002,79.19533333333334,154.51666666666668,226.46666666666667,1557.6626666666666,335.95,110.53333333333332,222.0893333333333,162.18200000000004,2888.018,94.234,87.05680000000002,157.69,223.45,1567.006,335.49,115.51,217.41360000000003,171.17839999999995,2800.258,93.2496,97.62239999999998,158.92,230.11,1523.5566,326.13,127.755,216.6084,178.9214,2697.0206,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99,90.43,70.14,152.5,229.0,1548.07,318.0,118.5,224.37,153.92,2952.99
